customer_id,touchpoint_date,channel,touchpoint_order,campaign_id,converted,conversion_value
customer_0241,2025-08-01 20:45:09,Video,4,campaign_19,0,0.0
customer_0241,2025-07-24 20:45:09,Direct,5,campaign_17,0,0.0
customer_0242,2025-08-04 20:45:09,Display,1,campaign_01,0,0.0
customer_0243,2025-07-22 20:45:09,Email,1,campaign_14,0,0.0
customer_0243,2025-08-06 20:45:09,Display,2,campaign_04,0,0.0
customer_0243,2025-08-12 20:45:09,Direct,3,campaign_10,0,0.0
customer_0243,2025-08-12 20:45:09,Email,4,campaign_15,0,0.0
customer_0243,2025-08-04 20:45:09,Direct,5,campaign_05,0,0.0
customer_0244,2025-08-07 20:45:09,Search,1,campaign_08,0,0.0
customer_0244,2025-08-18 20:45:09,Email,2,campaign_06,0,0.0
customer_0244,2025-07-21 20:45:09,Email,3,campaign_03,0,0.0
customer_0244,2025-08-04 20:45:09,Direct,4,campaign_18,0,0.0
customer_0245,2025-07-26 20:45:09,Email,1,campaign_07,0,0.0
customer_0246,2025-08-13 20:45:09,Social,1,campaign_02,0,0.0
customer_0246,2025-08-11 20:45:09,Display,2,campaign_01,0,0.0
customer_0246,2025-07-28 20:45:09,Email,3,campaign_06,0,0.0
customer_0246,2025-08-03 20:45:09,Display,4,campaign_12,0,0.0
customer_0246,2025-08-08 20:45:09,Display,5,campaign_10,0,0.0
customer_0247,2025-08-06 20:45:09,Display,1,campaign_03,0,0.0
customer_0247,2025-08-04 20:45:09,Email,2,campaign_13,0,0.0
customer_0247,2025-08-02 20:45:09,Display,3,campaign_19,0,0.0
customer_0248,2025-07-22 20:45:09,Email,1,campaign_03,0,0.0
customer_0248,2025-07-28 20:45:09,Direct,2,campaign_14,0,0.0
customer_0248,2025-07-26 20:45:09,Video,3,campaign_15,0,0.0
customer_0249,2025-07-24 20:45:09,Display,1,campaign_03,0,0.0
customer_0249,2025-08-03 20:45:09,Email,2,campaign_10,0,0.0
customer_0249,2025-07-31 20:45:09,Email,3,campaign_19,0,0.0
customer_0250,2025-08-17 20:45:09,Social,1,campaign_11,0,0.0
customer_0250,2025-07-25 20:45:09,Video,2,campaign_16,0,0.0
customer_0250,2025-07-31 20:45:09,Display,3,campaign_14,0,0.0
customer_0251,2025-07-27 20:45:09,Video,1,campaign_05,0,0.0
customer_0251,2025-07-23 20:45:09,Email,2,campaign_12,0,0.0
customer_0252,2025-08-15 20:45:09,Direct,1,campaign_17,0,0.0
customer_0252,2025-08-09 20:45:09,Search,2,campaign_14,0,0.0
customer_0253,2025-08-08 20:45:09,Email,1,campaign_18,0,0.0
customer_0253,2025-07-23 20:45:09,Direct,2,campaign_18,0,0.0
customer_0253,2025-07-26 20:45:09,Email,3,campaign_12,0,0.0
customer_0254,2025-07-27 20:45:09,Search,1,campaign_09,0,0.0
customer_0254,2025-07-28 20:45:09,Social,2,campaign_19,0,0.0
customer_0254,2025-08-18 20:45:09,Video,3,campaign_01,0,0.0
customer_0254,2025-08-04 20:45:09,Video,4,campaign_18,0,0.0
customer_0254,2025-08-04 20:45:09,Direct,5,campaign_14,0,0.0
customer_0255,2025-07-30 20:45:09,Social,1,campaign_16,0,0.0
customer_0255,2025-08-18 20:45:09,Display,2,campaign_15,0,0.0
customer_0256,2025-08-11 20:45:09,Direct,1,campaign_06,0,0.0
customer_0256,2025-08-16 20:45:09,Video,2,campaign_13,0,0.0
customer_0256,2025-08-06 20:45:09,Social,3,campaign_05,0,0.0
customer_0256,2025-08-02 20:45:09,Video,4,campaign_11,0,0.0
customer_0257,2025-08-11 20:45:09,Display,1,campaign_08,0,0.0
customer_0257,2025-07-21 20:45:09,Social,2,campaign_17,0,0.0
customer_0257,2025-07-30 20:45:09,Video,3,campaign_16,0,0.0
customer_0257,2025-08-05 20:45:09,Email,4,campaign_15,0,0.0
customer_0258,2025-07-29 20:45:09,Search,1,campaign_03,0,0.0
customer_0258,2025-07-31 20:45:09,Video,2,campaign_05,0,0.0
customer_0258,2025-08-09 20:45:09,Search,3,campaign_08,0,0.0
customer_0259,2025-08-05 20:45:09,Video,1,campaign_07,0,0.0
customer_0259,2025-07-29 20:45:09,Video,2,campaign_17,0,0.0
customer_0259,2025-08-02 20:45:09,Social,3,campaign_19,0,0.0
customer_0259,2025-08-05 20:45:09,Display,4,campaign_02,0,0.0
customer_0259,2025-08-01 20:45:09,Social,5,campaign_02,0,0.0
customer_0260,2025-07-30 20:45:09,Social,1,campaign_06,0,0.0
customer_0260,2025-07-26 20:45:09,Social,2,campaign_15,0,0.0
customer_0260,2025-08-14 20:45:09,Email,3,campaign_08,0,0.0
customer_0261,2025-07-26 20:45:09,Display,1,campaign_14,0,0.0
customer_0261,2025-08-11 20:45:09,Email,2,campaign_10,0,0.0
customer_0261,2025-08-12 20:45:09,Video,3,campaign_17,0,0.0
customer_0261,2025-08-15 20:45:09,Video,4,campaign_05,0,0.0
customer_0262,2025-07-28 20:45:09,Video,1,campaign_18,0,0.0
customer_0262,2025-08-13 20:45:09,Direct,2,campaign_02,0,0.0
customer_0263,2025-07-22 20:45:09,Direct,1,campaign_05,0,0.0
customer_0263,2025-08-13 20:45:09,Social,2,campaign_08,0,0.0
customer_0263,2025-08-05 20:45:09,Video,3,campaign_16,0,0.0
customer_0264,2025-07-27 20:45:09,Search,1,campaign_01,0,0.0
customer_0264,2025-07-27 20:45:09,Social,2,campaign_10,0,0.0
customer_0264,2025-07-29 20:45:09,Social,3,campaign_09,0,0.0
customer_0264,2025-07-28 20:45:09,Social,4,campaign_19,0,0.0
customer_0265,2025-08-11 20:45:09,Search,1,campaign_15,0,0.0
customer_0265,2025-08-09 20:45:09,Email,2,campaign_17,0,0.0
customer_0265,2025-08-10 20:45:09,Video,3,campaign_18,0,0.0
customer_0265,2025-08-06 20:45:09,Video,4,campaign_12,0,0.0
customer_0266,2025-07-22 20:45:09,Search,1,campaign_03,0,0.0
customer_0266,2025-08-03 20:45:09,Social,2,campaign_16,0,0.0
customer_0266,2025-07-27 20:45:09,Display,3,campaign_08,0,0.0
customer_0267,2025-08-06 20:45:09,Search,1,campaign_17,0,0.0
customer_0267,2025-08-14 20:45:09,Direct,2,campaign_19,0,0.0
customer_0267,2025-08-06 20:45:09,Search,3,campaign_14,0,0.0
customer_0267,2025-07-28 20:45:09,Video,4,campaign_07,0,0.0
customer_0267,2025-08-11 20:45:09,Display,5,campaign_06,0,0.0
customer_0268,2025-07-29 20:45:09,Direct,1,campaign_03,0,0.0
customer_0268,2025-07-22 20:45:09,Display,2,campaign_13,0,0.0
customer_0268,2025-07-28 20:45:09,Social,3,campaign_16,0,0.0
customer_0268,2025-07-28 20:45:09,Direct,4,campaign_08,0,0.0
customer_0269,2025-08-13 20:45:09,Display,1,campaign_10,0,0.0
customer_0270,2025-07-23 20:45:09,Video,1,campaign_17,0,0.0
customer_0270,2025-07-23 20:45:09,Email,2,campaign_05,0,0.0
customer_0270,2025-07-30 20:45:09,Search,3,campaign_07,0,0.0
customer_0271,2025-08-06 20:45:09,Email,1,campaign_10,0,0.0
customer_0271,2025-08-01 20:45:09,Search,2,campaign_13,0,0.0
customer_0271,2025-08-02 20:45:09,Direct,3,campaign_04,0,0.0
customer_0271,2025-08-18 20:45:09,Email,4,campaign_17,0,0.0
customer_0272,2025-08-11 20:45:09,Social,1,campaign_13,0,0.0
customer_0272,2025-07-27 20:45:09,Display,2,campaign_15,0,0.0
customer_0273,2025-08-06 20:45:09,Email,1,campaign_17,0,0.0
customer_0273,2025-07-22 20:45:09,Search,2,campaign_16,0,0.0
customer_0273,2025-07-27 20:45:09,Social,3,campaign_17,0,0.0
customer_0274,2025-08-01 20:45:09,Email,1,campaign_14,0,0.0
customer_0274,2025-08-01 20:45:09,Email,2,campaign_11,0,0.0
customer_0274,2025-07-29 20:45:09,Direct,3,campaign_16,0,0.0
customer_0274,2025-07-27 20:45:09,Search,4,campaign_08,0,0.0
customer_0274,2025-07-31 20:45:09,Search,5,campaign_10,0,0.0
customer_0275,2025-07-29 20:45:09,Video,1,campaign_01,0,0.0
customer_0275,2025-07-25 20:45:09,Video,2,campaign_09,0,0.0
customer_0275,2025-07-28 20:45:09,Search,3,campaign_12,0,0.0
customer_0275,2025-08-16 20:45:09,Search,4,campaign_15,0,0.0
customer_0276,2025-08-18 20:45:09,Email,1,campaign_14,0,0.0
customer_0276,2025-07-25 20:45:09,Search,2,campaign_08,0,0.0
customer_0276,2025-08-11 20:45:09,Display,3,campaign_12,0,0.0
customer_0276,2025-08-18 20:45:09,Social,4,campaign_19,0,0.0
customer_0277,2025-08-12 20:45:09,Display,1,campaign_17,0,0.0
customer_0277,2025-08-18 20:45:09,Social,2,campaign_08,0,0.0
customer_0277,2025-07-27 20:45:09,Direct,3,campaign_18,0,0.0
customer_0278,2025-08-06 20:45:09,Display,1,campaign_08,0,0.0
customer_0278,2025-08-10 20:45:09,Search,2,campaign_03,0,0.0
customer_0278,2025-07-31 20:45:09,Display,3,campaign_17,0,0.0
customer_0278,2025-07-29 20:45:09,Display,4,campaign_02,0,0.0
customer_0278,2025-08-11 20:45:09,Video,5,campaign_17,0,0.0
customer_0279,2025-07-26 20:45:09,Direct,1,campaign_02,0,0.0
customer_0279,2025-08-13 20:45:09,Email,2,campaign_19,0,0.0
customer_0279,2025-07-30 20:45:09,Social,3,campaign_17,0,0.0
customer_0280,2025-08-15 20:45:09,Social,1,campaign_13,0,0.0
customer_0280,2025-07-30 20:45:09,Social,2,campaign_17,0,0.0
customer_0280,2025-08-10 20:45:09,Video,3,campaign_14,0,0.0
customer_0281,2025-07-24 20:45:09,Video,1,campaign_03,0,0.0
customer_0281,2025-08-05 20:45:09,Display,2,campaign_01,0,0.0
customer_0281,2025-08-09 20:45:09,Search,3,campaign_12,0,0.0
customer_0282,2025-08-15 20:45:09,Direct,1,campaign_12,0,0.0
customer_0282,2025-07-23 20:45:09,Video,2,campaign_14,1,251.95
customer_0283,2025-08-16 20:45:09,Social,1,campaign_10,0,0.0
customer_0283,2025-08-10 20:45:09,Social,2,campaign_19,0,0.0
customer_0284,2025-07-26 20:45:09,Email,1,campaign_03,0,0.0
customer_0284,2025-07-24 20:45:09,Display,2,campaign_16,0,0.0
customer_0284,2025-08-02 20:45:09,Video,3,campaign_09,1,348.59
customer_0285,2025-08-04 20:45:09,Social,1,campaign_18,0,0.0
customer_0285,2025-07-30 20:45:09,Video,2,campaign_16,0,0.0
customer_0286,2025-07-28 20:45:09,Direct,1,campaign_03,0,0.0
customer_0287,2025-07-29 20:45:09,Search,1,campaign_17,0,0.0
customer_0287,2025-07-30 20:45:09,Direct,2,campaign_01,1,102.62
customer_0288,2025-08-04 20:45:09,Social,1,campaign_14,0,0.0
customer_0288,2025-07-30 20:45:09,Direct,2,campaign_05,0,0.0
customer_0288,2025-08-13 20:45:09,Search,3,campaign_11,0,0.0
customer_0288,2025-08-03 20:45:09,Video,4,campaign_15,0,0.0
customer_0288,2025-07-27 20:45:09,Social,5,campaign_03,0,0.0
customer_0289,2025-08-11 20:45:09,Social,1,campaign_10,0,0.0
customer_0289,2025-07-25 20:45:09,Video,2,campaign_17,0,0.0
customer_0289,2025-08-11 20:45:09,Email,3,campaign_05,0,0.0
customer_0290,2025-08-06 20:45:09,Email,1,campaign_05,0,0.0
customer_0290,2025-07-26 20:45:09,Direct,2,campaign_05,1,80.26
customer_0291,2025-08-18 20:45:09,Video,1,campaign_19,0,0.0
customer_0291,2025-08-08 20:45:09,Video,2,campaign_07,0,0.0
customer_0292,2025-08-06 20:45:09,Display,1,campaign_08,0,0.0
customer_0292,2025-07-21 20:45:09,Video,2,campaign_09,0,0.0
customer_0293,2025-07-29 20:45:09,Social,1,campaign_12,0,0.0
customer_0293,2025-08-18 20:45:09,Email,2,campaign_15,0,0.0
customer_0294,2025-08-18 20:45:09,Social,1,campaign_10,1,420.6
customer_0295,2025-07-28 20:45:09,Email,1,campaign_16,0,0.0
customer_0296,2025-08-02 20:45:09,Email,1,campaign_17,0,0.0
customer_0297,2025-08-03 20:45:09,Direct,1,campaign_03,0,0.0
customer_0298,2025-08-04 20:45:09,Direct,1,campaign_13,0,0.0
customer_0298,2025-08-02 20:45:09,Email,2,campaign_03,0,0.0
customer_0298,2025-07-22 20:45:09,Direct,3,campaign_05,0,0.0
customer_0298,2025-07-28 20:45:09,Social,4,campaign_17,0,0.0
customer_0298,2025-07-27 20:45:09,Social,5,campaign_15,0,0.0
customer_0299,2025-07-24 20:45:09,Video,1,campaign_06,0,0.0
customer_0299,2025-08-13 20:45:09,Display,2,campaign_18,0,0.0
customer_0299,2025-08-01 20:45:09,Video,3,campaign_17,0,0.0
customer_0299,2025-07-25 20:45:09,Direct,4,campaign_14,0,0.0
customer_0299,2025-08-06 20:45:09,Video,5,campaign_15,0,0.0
customer_0300,2025-08-08 20:45:09,Video,1,campaign_03,0,0.0
customer_0300,2025-08-02 20:45:09,Display,2,campaign_19,0,0.0
customer_0300,2025-07-30 20:45:09,Social,3,campaign_16,0,0.0
customer_0301,2025-08-11 20:45:09,Email,1,campaign_17,0,0.0
customer_0301,2025-08-12 20:45:09,Display,2,campaign_18,0,0.0
customer_0301,2025-08-18 20:45:09,Display,3,campaign_04,0,0.0
customer_0301,2025-08-06 20:45:09,Direct,4,campaign_05,0,0.0
customer_0302,2025-08-11 20:45:09,Display,1,campaign_16,0,0.0
customer_0302,2025-07-22 20:45:09,Direct,2,campaign_04,0,0.0
customer_0302,2025-08-06 20:45:09,Social,3,campaign_13,0,0.0
customer_0302,2025-08-17 20:45:09,Direct,4,campaign_08,0,0.0
customer_0303,2025-08-10 20:45:09,Email,1,campaign_02,0,0.0
customer_0303,2025-08-11 20:45:09,Video,2,campaign_19,0,0.0
customer_0303,2025-08-12 20:45:09,Search,3,campaign_16,0,0.0
customer_0304,2025-08-09 20:45:09,Direct,1,campaign_18,0,0.0
customer_0304,2025-08-01 20:45:09,Email,2,campaign_07,0,0.0
customer_0304,2025-07-22 20:45:09,Direct,3,campaign_13,0,0.0
customer_0305,2025-08-13 20:45:09,Social,1,campaign_14,0,0.0
customer_0305,2025-08-07 20:45:09,Video,2,campaign_06,0,0.0
customer_0305,2025-08-09 20:45:09,Social,3,campaign_15,0,0.0
customer_0305,2025-08-11 20:45:09,Social,4,campaign_09,0,0.0
customer_0305,2025-08-14 20:45:09,Direct,5,campaign_16,0,0.0
customer_0306,2025-08-16 20:45:09,Social,1,campaign_11,0,0.0
customer_0306,2025-08-08 20:45:09,Search,2,campaign_04,0,0.0
customer_0306,2025-08-15 20:45:09,Display,3,campaign_05,0,0.0
customer_0307,2025-07-28 20:45:09,Search,1,campaign_16,0,0.0
customer_0307,2025-07-27 20:45:09,Display,2,campaign_13,0,0.0
customer_0307,2025-07-23 20:45:09,Search,3,campaign_12,0,0.0
customer_0308,2025-08-01 20:45:09,Search,1,campaign_09,1,131.53
customer_0309,2025-07-21 20:45:09,Email,1,campaign_15,0,0.0
customer_0309,2025-07-30 20:45:09,Direct,2,campaign_02,0,0.0
customer_0309,2025-08-06 20:45:09,Search,3,campaign_10,0,0.0
customer_0310,2025-07-25 20:45:09,Direct,1,campaign_09,0,0.0
customer_0310,2025-07-25 20:45:09,Video,2,campaign_16,0,0.0
customer_0311,2025-08-09 20:45:09,Display,1,campaign_11,0,0.0
customer_0311,2025-08-08 20:45:09,Direct,2,campaign_13,0,0.0
customer_0312,2025-08-17 20:45:09,Social,1,campaign_18,0,0.0
customer_0313,2025-08-08 20:45:09,Search,1,campaign_19,0,0.0
customer_0313,2025-08-01 20:45:09,Display,2,campaign_16,0,0.0
customer_0313,2025-08-13 20:45:09,Display,3,campaign_15,0,0.0
customer_0314,2025-08-07 20:45:09,Video,1,campaign_13,0,0.0
customer_0314,2025-08-15 20:45:09,Social,2,campaign_15,0,0.0
customer_0315,2025-08-07 20:45:09,Email,1,campaign_11,0,0.0
customer_0315,2025-08-02 20:45:09,Email,2,campaign_17,0,0.0
customer_0315,2025-07-26 20:45:09,Video,3,campaign_08,0,0.0
customer_0315,2025-08-14 20:45:09,Video,4,campaign_15,1,441.81
customer_0316,2025-08-12 20:45:09,Email,1,campaign_05,0,0.0
customer_0316,2025-07-21 20:45:09,Video,2,campaign_15,0,0.0
customer_0317,2025-07-31 20:45:09,Email,1,campaign_10,0,0.0
customer_0317,2025-07-29 20:45:09,Email,2,campaign_06,0,0.0
customer_0317,2025-08-15 20:45:09,Social,3,campaign_16,0,0.0
customer_0317,2025-08-01 20:45:09,Video,4,campaign_13,1,201.89
customer_0318,2025-08-06 20:45:09,Display,1,campaign_04,0,0.0
customer_0318,2025-07-28 20:45:09,Video,2,campaign_09,0,0.0
customer_0319,2025-07-31 20:45:09,Direct,1,campaign_06,0,0.0
customer_0319,2025-07-30 20:45:09,Search,2,campaign_09,0,0.0
customer_0319,2025-08-15 20:45:09,Email,3,campaign_11,1,212.21
customer_0320,2025-08-15 20:45:09,Email,1,campaign_12,0,0.0
customer_0320,2025-08-17 20:45:09,Search,2,campaign_10,1,277.08
customer_0321,2025-07-31 20:45:09,Social,1,campaign_03,0,0.0
customer_0321,2025-07-25 20:45:09,Email,2,campaign_19,0,0.0
customer_0321,2025-07-29 20:45:09,Social,3,campaign_10,0,0.0
customer_0321,2025-08-17 20:45:09,Search,4,campaign_16,0,0.0
customer_0322,2025-08-08 20:45:09,Search,1,campaign_11,0,0.0
customer_0322,2025-07-27 20:45:09,Email,2,campaign_04,0,0.0
customer_0322,2025-08-12 20:45:09,Social,3,campaign_15,0,0.0
customer_0322,2025-08-01 20:45:09,Video,4,campaign_17,0,0.0
customer_0322,2025-08-18 20:45:09,Search,5,campaign_15,0,0.0
customer_0323,2025-07-29 20:45:09,Social,1,campaign_07,0,0.0
customer_0323,2025-08-17 20:45:09,Social,2,campaign_04,0,0.0
customer_0323,2025-08-07 20:45:09,Display,3,campaign_11,0,0.0
customer_0323,2025-08-11 20:45:09,Display,4,campaign_13,1,110.79
customer_0324,2025-08-09 20:45:09,Display,1,campaign_17,0,0.0
customer_0324,2025-07-28 20:45:09,Social,2,campaign_17,0,0.0
customer_0324,2025-08-03 20:45:09,Direct,3,campaign_06,1,114.53
customer_0325,2025-08-09 20:45:09,Video,1,campaign_10,0,0.0
customer_0325,2025-08-11 20:45:09,Search,2,campaign_13,0,0.0
customer_0325,2025-07-26 20:45:09,Search,3,campaign_10,0,0.0
customer_0325,2025-08-04 20:45:09,Email,4,campaign_16,0,0.0
customer_0325,2025-08-06 20:45:09,Video,5,campaign_18,0,0.0
customer_0326,2025-07-23 20:45:09,Search,1,campaign_16,0,0.0
customer_0326,2025-08-17 20:45:09,Social,2,campaign_02,0,0.0
customer_0326,2025-08-07 20:45:09,Video,3,campaign_09,0,0.0
customer_0327,2025-07-25 20:45:09,Social,1,campaign_16,0,0.0
customer_0327,2025-07-30 20:45:09,Social,2,campaign_01,0,0.0
customer_0328,2025-07-22 20:45:09,Video,1,campaign_02,0,0.0
customer_0328,2025-07-25 20:45:09,Direct,2,campaign_02,0,0.0
customer_0328,2025-07-21 20:45:09,Email,3,campaign_07,0,0.0
customer_0329,2025-08-09 20:45:09,Direct,1,campaign_14,0,0.0
customer_0329,2025-08-14 20:45:09,Social,2,campaign_14,0,0.0
customer_0329,2025-08-17 20:45:09,Social,3,campaign_12,0,0.0
customer_0329,2025-07-28 20:45:09,Direct,4,campaign_04,0,0.0
customer_0329,2025-08-06 20:45:09,Direct,5,campaign_16,0,0.0
customer_0330,2025-08-15 20:45:09,Search,1,campaign_01,0,0.0
customer_0330,2025-08-06 20:45:09,Video,2,campaign_18,0,0.0
customer_0330,2025-08-13 20:45:09,Display,3,campaign_13,0,0.0
customer_0330,2025-07-23 20:45:09,Display,4,campaign_05,0,0.0
customer_0330,2025-08-15 20:45:09,Display,5,campaign_14,0,0.0
customer_0331,2025-08-03 20:45:09,Search,1,campaign_13,0,0.0
customer_0331,2025-07-27 20:45:09,Direct,2,campaign_07,0,0.0
customer_0331,2025-08-05 20:45:09,Video,3,campaign_17,0,0.0
customer_0331,2025-08-10 20:45:09,Video,4,campaign_02,0,0.0
customer_0332,2025-08-06 20:45:09,Display,1,campaign_08,0,0.0
customer_0332,2025-07-23 20:45:09,Direct,2,campaign_15,0,0.0
customer_0332,2025-08-08 20:45:09,Search,3,campaign_03,0,0.0
customer_0332,2025-08-02 20:45:09,Video,4,campaign_19,0,0.0
customer_0332,2025-08-05 20:45:09,Email,5,campaign_03,1,454.45
customer_0333,2025-08-13 20:45:09,Search,1,campaign_02,0,0.0
customer_0333,2025-08-06 20:45:09,Email,2,campaign_08,0,0.0
customer_0333,2025-07-27 20:45:09,Search,3,campaign_12,0,0.0
customer_0333,2025-07-27 20:45:09,Display,4,campaign_07,0,0.0
customer_0333,2025-08-04 20:45:09,Display,5,campaign_16,0,0.0
customer_0334,2025-07-30 20:45:09,Direct,1,campaign_03,0,0.0
customer_0334,2025-08-18 20:45:09,Social,2,campaign_15,0,0.0
customer_0334,2025-08-18 20:45:09,Email,3,campaign_06,0,0.0
customer_0335,2025-08-03 20:45:09,Display,1,campaign_01,0,0.0
customer_0335,2025-08-16 20:45:09,Video,2,campaign_03,0,0.0
customer_0335,2025-08-14 20:45:09,Display,3,campaign_12,0,0.0
customer_0335,2025-08-07 20:45:09,Video,4,campaign_13,0,0.0
customer_0335,2025-07-30 20:45:09,Video,5,campaign_19,0,0.0
customer_0336,2025-08-13 20:45:09,Display,1,campaign_13,0,0.0
customer_0336,2025-08-08 20:45:09,Email,2,campaign_13,0,0.0
customer_0336,2025-07-22 20:45:09,Video,3,campaign_15,0,0.0
customer_0337,2025-08-06 20:45:09,Direct,1,campaign_11,0,0.0
customer_0337,2025-07-31 20:45:09,Video,2,campaign_08,0,0.0
customer_0337,2025-08-09 20:45:09,Social,3,campaign_16,0,0.0
customer_0337,2025-07-31 20:45:09,Social,4,campaign_11,0,0.0
customer_0337,2025-08-06 20:45:09,Video,5,campaign_19,0,0.0
customer_0338,2025-08-07 20:45:09,Direct,1,campaign_11,0,0.0
customer_0338,2025-07-24 20:45:09,Social,2,campaign_11,0,0.0
customer_0338,2025-08-13 20:45:09,Display,3,campaign_06,0,0.0
customer_0339,2025-08-13 20:45:09,Search,1,campaign_10,0,0.0
customer_0339,2025-07-22 20:45:09,Search,2,campaign_03,0,0.0
customer_0339,2025-08-11 20:45:09,Display,3,campaign_15,0,0.0
customer_0339,2025-07-26 20:45:09,Email,4,campaign_04,1,135.47
customer_0340,2025-08-13 20:45:09,Direct,1,campaign_12,0,0.0
customer_0340,2025-08-08 20:45:09,Email,2,campaign_14,0,0.0
customer_0341,2025-07-26 20:45:09,Search,1,campaign_13,0,0.0
customer_0341,2025-07-25 20:45:09,Email,2,campaign_04,0,0.0
customer_0341,2025-08-08 20:45:09,Search,3,campaign_07,0,0.0
customer_0341,2025-08-05 20:45:09,Social,4,campaign_11,0,0.0
customer_0341,2025-07-22 20:45:09,Email,5,campaign_18,0,0.0
customer_0342,2025-08-08 20:45:09,Search,1,campaign_19,0,0.0
customer_0342,2025-08-18 20:45:09,Video,2,campaign_14,0,0.0
customer_0342,2025-08-05 20:45:09,Display,3,campaign_17,0,0.0
customer_0342,2025-08-16 20:45:09,Direct,4,campaign_13,0,0.0
customer_0343,2025-07-31 20:45:09,Display,1,campaign_15,1,327.39
customer_0344,2025-07-24 20:45:09,Direct,1,campaign_10,0,0.0
customer_0344,2025-08-12 20:45:09,Direct,2,campaign_17,0,0.0
customer_0344,2025-08-01 20:45:09,Search,3,campaign_09,0,0.0
customer_0344,2025-08-09 20:45:09,Email,4,campaign_18,0,0.0
customer_0345,2025-07-30 20:45:09,Search,1,campaign_01,0,0.0
customer_0345,2025-08-07 20:45:09,Email,2,campaign_02,0,0.0
customer_0345,2025-08-15 20:45:09,Display,3,campaign_04,0,0.0
customer_0346,2025-08-12 20:45:09,Search,1,campaign_03,0,0.0
customer_0347,2025-07-26 20:45:09,Display,1,campaign_04,0,0.0
customer_0347,2025-08-01 20:45:09,Video,2,campaign_11,0,0.0
customer_0347,2025-07-23 20:45:09,Direct,3,campaign_18,0,0.0
customer_0347,2025-07-22 20:45:09,Video,4,campaign_16,0,0.0
customer_0347,2025-08-16 20:45:09,Display,5,campaign_04,0,0.0
customer_0348,2025-08-02 20:45:09,Direct,1,campaign_16,0,0.0
customer_0348,2025-08-12 20:45:09,Search,2,campaign_04,0,0.0
customer_0348,2025-07-28 20:45:09,Display,3,campaign_02,0,0.0
customer_0348,2025-08-07 20:45:09,Video,4,campaign_04,0,0.0
customer_0348,2025-08-01 20:45:09,Email,5,campaign_01,0,0.0
customer_0349,2025-07-24 20:45:09,Social,1,campaign_13,0,0.0
customer_0349,2025-08-13 20:45:09,Direct,2,campaign_19,0,0.0
customer_0350,2025-08-01 20:45:09,Direct,1,campaign_05,0,0.0
customer_0350,2025-07-25 20:45:09,Social,2,campaign_01,0,0.0
customer_0350,2025-08-09 20:45:09,Email,3,campaign_12,0,0.0
customer_0350,2025-07-28 20:45:09,Direct,4,campaign_07,0,0.0
customer_0350,2025-08-10 20:45:09,Video,5,campaign_01,0,0.0
customer_0351,2025-07-29 20:45:09,Social,1,campaign_07,0,0.0
customer_0351,2025-07-29 20:45:09,Video,2,campaign_18,0,0.0
customer_0351,2025-08-16 20:45:09,Social,3,campaign_12,0,0.0
customer_0352,2025-07-24 20:45:09,Search,1,campaign_12,0,0.0
customer_0352,2025-07-23 20:45:09,Social,2,campaign_11,0,0.0
customer_0352,2025-08-15 20:45:09,Display,3,campaign_18,0,0.0
customer_0352,2025-08-15 20:45:09,Search,4,campaign_02,0,0.0
customer_0352,2025-07-21 20:45:09,Social,5,campaign_12,1,470.92
customer_0353,2025-07-25 20:45:09,Search,1,campaign_16,0,0.0
customer_0353,2025-08-05 20:45:09,Video,2,campaign_19,0,0.0
customer_0354,2025-08-10 20:45:09,Direct,1,campaign_05,1,321.96
customer_0355,2025-07-29 20:45:09,Display,1,campaign_10,0,0.0
customer_0355,2025-07-23 20:45:09,Email,2,campaign_15,0,0.0
customer_0356,2025-07-31 20:45:09,Social,1,campaign_15,0,0.0
customer_0356,2025-08-16 20:45:09,Direct,2,campaign_12,0,0.0
customer_0356,2025-08-04 20:45:09,Email,3,campaign_19,0,0.0
customer_0357,2025-08-11 20:45:09,Social,1,campaign_15,0,0.0
customer_0357,2025-08-15 20:45:09,Display,2,campaign_03,0,0.0
customer_0357,2025-08-06 20:45:09,Email,3,campaign_03,0,0.0
customer_0358,2025-07-22 20:45:09,Email,1,campaign_07,0,0.0
customer_0359,2025-08-10 20:45:09,Direct,1,campaign_17,0,0.0
customer_0359,2025-08-14 20:45:09,Social,2,campaign_11,0,0.0
customer_0360,2025-07-25 20:45:09,Search,1,campaign_17,0,0.0
customer_0361,2025-07-24 20:45:09,Direct,1,campaign_16,0,0.0
customer_0361,2025-08-05 20:45:09,Search,2,campaign_04,0,0.0
customer_0361,2025-07-25 20:45:09,Display,3,campaign_06,0,0.0
customer_0361,2025-08-04 20:45:09,Search,4,campaign_18,0,0.0
customer_0362,2025-08-08 20:45:09,Direct,1,campaign_18,0,0.0
customer_0362,2025-07-23 20:45:09,Video,2,campaign_19,0,0.0
customer_0362,2025-07-26 20:45:09,Display,3,campaign_15,0,0.0
customer_0362,2025-08-10 20:45:09,Video,4,campaign_01,0,0.0
customer_0362,2025-08-15 20:45:09,Social,5,campaign_16,0,0.0
customer_0363,2025-07-24 20:45:09,Direct,1,campaign_16,0,0.0
customer_0363,2025-07-26 20:45:09,Direct,2,campaign_13,0,0.0
customer_0363,2025-08-06 20:45:09,Video,3,campaign_18,0,0.0
customer_0364,2025-08-17 20:45:09,Social,1,campaign_13,0,0.0
customer_0364,2025-08-01 20:45:09,Video,2,campaign_15,0,0.0
